protocol_type,duration,src_bytes,dst_bytes,num_packets,num_connections,attack_type
0,34.09195956,1712.944029,55.20209517,54,14,Botnet
2,2.723931267,452.1669186,547.8258153,16,4,Normal
2,7.75487116,413.1595306,621.4292674,10,5,Normal
0,4.674472592,867.1688396,667.0442498,14,3,Normal
1,405.8331482,6214.970127,89.85845928,503,321,DDoS
1,66.20904999,56.71707233,2857.659502,124,7,Phishing
0,174.4129464,115.3205787,4083.550502,223,157,PortScan
0,5.293062173,857.8689752,537.2295959,10,3,Normal
2,93.68657986,158.2531732,2578.042651,90,12,Phishing
0,6.250866079,731.0109268,943.7584412,12,3,Normal
0,32.9342627,121.0794613,3122.119607,98,4,Phishing
1,6.371815891,502.9545404,55.18436798,11,1,Normal
1,6.361404497,97.00872789,578.976211,19,1,Normal
0,3.348257539,296.3964971,357.3855792,23,1,Normal
0,160.9793075,55.83059436,6504.32053,218,140,PortScan
1,44.8562384,193.5580788,2847.679367,106,9,Phishing
0,863.6303781,5347.40438,153.1635971,542,315,DDoS
0,5.000033045,345.5176215,739.5591624,15,2,Normal
1,114.705146,147.7606276,5233.33213,201,138,PortScan
1,3.395154655,431.2966961,596.8570265,11,4,Normal
1,,,,221,152,PortScan
1,7.054275639,460.865933,616.0733856,17,2,Normal
0,4.524800182,703.4525367,188.0021519,12,2,Normal
1,2.950014651,397.1002526,556.3336801,12,0,Normal
1,3.35614589,437.32393,611.0520383,23,3,Normal
1,4.454662216,419.7114216,389.5555504,18,2,Normal
0,4.947191026,334.172367,84.69685628,17,6,Normal
0,111.6537108,250.9787479,4518.944603,193,121,PortScan
0,106.6711959,172.0946135,6055.62126,202,137,PortScan
1,3.998897933,380.3781356,499.5880838,15,2,Normal
0,6.721795116,508.422335,580.3700672,18,1,Normal
1,3.788669712,600.4559959,1039.663931,12,3,Normal
1,785.6427522,5595.028009,12.83229737,494,286,DDoS
1,50.03375242,125.1682863,2710.325388,109,5,Phishing
1,3.162299281,777.562616,1029.219141,13,2,Normal
1,5.702193658,59.59747805,408.5384332,21,1,Normal
1,5.329066125,488.4470068,546.1224878,11,1,Normal
0,140.5804686,138.8505437,2355.410397,211,149,PortScan
1,166.9751517,62.35363958,6383.019863,212,171,PortScan
1,3.797885372,835.9910352,596.1107699,21,0,Normal
1,7.357627573,330.4766375,792.9963769,13,4,Normal
0,8.038553051,441.5205949,257.0501579,15,0,Normal
0,82.24296581,231.9268196,2297.142675,77,13,Phishing
1,6.713928254,540.8446062,332.3522888,22,5,Normal
2,75.65911164,73.99231229,3152.956724,118,7,Phishing
1,7.033546419,716.0401687,1142.683837,24,4,Normal
2,4.000069918,668.4603409,706.7947098,11,1,Normal
0,4.755959214,549.291229,526.5772175,20,3,Normal
0,7.769277662,351.4165387,1159.076677,11,2,Normal
0,134.4241728,155.3072565,4506.604149,194,142,PortScan
0,78.86051672,95.84893043,4476.320808,184,145,PortScan
0,,,,9,3,Normal
1,22.02418548,1725.658217,154.2009065,39,19,Botnet
1,2.800343423,693.7869967,367.5130872,21,2,Normal
0,47.32714577,254.1881819,2796.772283,96,7,Phishing
1,2.80861655,457.0555833,687.0893875,10,3,Normal
0,91.33510882,119.10852,3101.006797,108,10,Phishing
2,1.929887097,354.6915023,839.7912336,15,5,Normal
0,7.942642542,498.8100958,172.9414815,15,5,Normal
0,,,,16,1,Normal
1,0.226050029,589.7000533,571.9607416,13,0,Normal
0,80.24018915,203.2915459,3125.802235,99,11,Phishing
1,309.1489645,4063.826622,143.4693344,499,327,DDoS
0,7.577399256,432.3762629,573.8817732,14,2,Normal
0,5.920518428,840.55926,1127.233683,25,1,Normal
0,4.839314303,552.4214314,447.5043587,17,3,Normal
1,8.012495682,500.9951007,511.345151,19,4,Normal
0,4.54375509,577.201192,795.887178,13,2,Normal
1,,,,17,2,Normal
2,6.667422054,407.6804928,471.8990631,12,5,Normal
0,4.823360439,531.4684736,513.2334958,19,3,Normal
0,6.456409318,305.7674499,655.6492444,14,4,Normal
2,2.954617015,272.4102471,637.0702255,14,2,Normal
0,5.968550122,255.6270396,573.5827763,12,1,Normal
0,12.67800071,793.7470003,63.01415018,47,25,Botnet
1,833.9089466,5100.148183,213.8176102,522,293,DDoS
0,4.625054921,308.7731142,546.2947866,15,3,Normal
2,38.44545959,1409.741273,188.8094989,42,22,Botnet
0,6.840549697,461.7841678,360.3757382,10,7,Normal
1,3.954019715,227.5458282,1213.558058,9,2,Normal
0,94.68270089,24.1224341,2625.088939,102,14,Phishing
0,5.255401994,1025.806019,448.6080623,17,1,Normal
2,16.96391999,1503.875873,332.9483722,47,25,Botnet
0,765.4890617,4615.293248,106.4340629,519,328,DDoS
1,8.19068765,547.4149334,590.1363664,15,5,Normal
0,51.90502975,114.0775626,4323.76547,184,168,PortScan
0,1.987412626,466.818849,126.5374831,20,1,Normal
0,,,,202,166,PortScan
0,25.91716109,884.9671373,142.3959309,40,16,Botnet
1,4.801581325,491.1538319,722.9413253,22,3,Normal
0,11.31808342,530.4142467,520.2012227,18,3,Normal
0,5.313215832,903.1770569,920.6419505,16,3,Normal
0,3.339151517,328.9798165,413.4735285,15,3,Normal
0,3.731947738,359.2185114,324.4516399,19,6,Normal
1,4.035995914,81.54915205,94.97357399,15,5,Normal
1,474.8911581,5490.253457,73.36115774,512,318,DDoS
0,474.7766758,4945.660189,202.6820407,481,320,DDoS
0,6.842027311,752.9573765,728.9295075,22,4,Normal
1,3.738928462,627.3203464,614.1761476,13,3,Normal
0,3.547359442,387.0825275,46.94345841,17,4,Normal
2,60.21928804,301.2643531,2999.304956,99,13,Phishing
0,31.80465466,1306.675899,329.6730965,50,23,Botnet
1,26.85741767,1503.023787,480.341275,63,19,Botnet
2,7.819772924,530.6839461,549.5098028,13,2,Normal
1,5.431351091,371.6282415,582.3049289,13,2,Normal
0,3.326063156,687.3128993,653.9589434,10,2,Normal
1,110.3509852,202.5570845,4829.099122,191,160,PortScan
0,6.597626678,192.7008051,851.9186978,17,2,Normal
1,6.245133108,481.9689223,739.2324688,14,4,Normal
1,113.1716546,70.65102671,6722.846944,217,151,PortScan
0,6.270698817,559.7326672,873.3388515,13,2,Normal
1,813.5414537,4459.607895,46.44866218,470,305,DDoS
0,,,,9,2,Normal
0,9.799554178,616.0389803,246.8386442,23,0,Normal
1,64.21037175,74.53302207,3125.845537,93,12,Phishing
0,2.999889549,611.0949799,605.3942114,13,6,Normal
0,515.574678,4592.405123,66.48096576,468,301,DDoS
0,41.31718018,166.7278035,3184.860073,113,10,Phishing
2,20.91887001,1677.301442,106.9459481,48,15,Botnet
2,90.40723358,365.3662415,2901.500954,92,9,Phishing
0,7.826635327,235.3818338,317.1969326,15,3,Normal
1,0.182901989,511.4069923,802.7694865,20,5,Normal
0,1048.12905,4453.549128,7.0561731,496,302,DDoS
0,144.1730439,231.0312871,6212.269332,175,171,PortScan
0,34.27182268,1397.910923,345.8669133,46,20,Botnet
1,73.68138465,105.1208598,3164.328529,72,4,Phishing
0,7.892367282,139.6388964,378.8463212,11,10,Normal
0,,,,529,280,DDoS
1,156.3575486,185.7099825,6932.387997,196,161,PortScan
1,0.682143127,169.2935188,70.1568563,15,1,Normal
1,3.367966067,266.6614768,260.6044463,14,4,Normal
1,8.432749876,692.4250065,635.2686554,16,7,Normal
1,6.030467251,860.9788787,851.1057807,15,6,Normal
0,2.863801345,580.5650064,1175.893254,19,4,Normal
1,4.01914821,559.0801581,839.6907405,12,0,Normal
1,5.700571575,722.4425247,539.9427396,12,3,Normal
0,198.402463,14.74736143,4878.025387,206,147,PortScan
2,27.77409023,946.091556,135.1205079,59,24,Botnet
0,7.371833959,842.4750546,496.0074366,13,0,Normal
0,2.515279419,392.8026115,759.1494807,13,2,Normal
0,4.525023155,137.056541,1017.569977,19,1,Normal
0,690.7165259,4328.190036,82.88571502,509,289,DDoS
1,6.695810852,64.55220459,821.5712517,21,3,Normal
0,48.73908427,243.1015111,2957.38975,107,16,Phishing
1,40.0343456,216.83282,3321.865775,107,7,Phishing
1,656.8711527,2923.310912,215.0129447,509,275,DDoS
0,572.8838464,7315.618669,101.761303,490,328,DDoS
0,39.32137677,583.5221556,92.64094611,50,19,Botnet
1,66.35707091,169.8603368,2886.448919,112,12,Phishing
2,67.77261339,167.0040702,2754.130599,95,10,Phishing
0,1.097379271,484.2131128,823.2302017,19,5,Normal
0,1.934685745,568.674718,46.00622876,20,4,Normal
0,4.139425906,317.4007507,297.1752049,16,4,Normal
1,708.6665766,5191.572227,11.82144036,480,264,DDoS
1,5.381436811,510.4099199,356.3286129,21,0,Normal
0,2.499367734,548.4442196,588.8840641,10,3,Normal
1,,,,90,9,Phishing
0,4.394325963,762.7083471,42.14883054,17,2,Normal
0,503.4317027,4981.440594,191.6522658,525,279,DDoS
0,2.195951889,203.0473348,459.1722927,9,5,Normal
0,534.3014196,5498.09167,89.82420357,505,301,DDoS
0,7.168814021,204.4981959,850.3243473,15,3,Normal
1,4.732132651,179.0314516,422.2077447,16,3,Normal
0,1.043614111,531.1184804,465.5949952,11,3,Normal
0,9.541423112,625.9766486,888.6134953,17,1,Normal
0,3.842847105,48.9291767,468.3609366,14,5,Normal
2,3.61330873,354.0083164,580.1815383,14,1,Normal
0,4.753888723,481.9891675,1093.20921,19,3,Normal
0,10.77372436,209.0838851,204.8146069,17,4,Normal
0,8.520786817,804.0334106,997.1669398,15,3,Normal
0,86.46109107,316.2165349,3732.494494,107,13,Phishing
1,144.1058482,160.0789874,4558.019877,220,150,PortScan
1,102.9870516,57.15495017,3545.386292,200,150,PortScan
0,6.43087387,521.6661971,352.6157729,14,2,Normal
1,2.838819346,291.4540775,876.0045424,21,2,Normal
0,46.99518122,191.6662313,2857.029236,90,7,Phishing
1,2.869397976,318.9802376,339.0086373,14,4,Normal
0,2.907998451,141.2201031,980.1566482,15,2,Normal
0,5.107556695,374.6919021,318.9986937,12,3,Normal
0,3.37798236,432.9063079,607.8288155,15,3,Normal
0,115.6275845,1.133543085,4321.009528,202,144,PortScan
0,,,,16,1,Normal
2,41.22546964,1676.325735,246.8316852,57,17,Botnet
2,4.639941802,704.4567004,758.8574233,18,5,Normal
1,7.903843118,944.5046448,566.5714712,22,3,Normal
0,839.1257009,4494.965017,80.38298561,529,300,DDoS
1,22.40073071,2277.217673,215.1076364,51,21,Botnet
0,5.968643949,512.3865012,452.8681385,12,4,Normal
0,63.88574766,221.2257949,2586.733159,108,11,Phishing
0,3.291174947,463.1139887,770.2703272,19,6,Normal
1,5.900439242,466.7563639,777.6707535,15,1,Normal
1,5.33949188,413.7388358,1150.150606,17,1,Normal
1,7.032502004,546.9108567,802.0689557,10,2,Normal
0,13.20098677,187.8931986,5196.939328,209,161,PortScan
0,150.3468202,97.50395505,6256.679226,208,147,PortScan
0,10.03379268,576.9206989,886.9627073,16,4,Normal
1,44.10757111,2182.49236,87.91811162,45,21,Botnet
0,1.78823894,407.5842358,453.3067071,14,4,Normal
0,1038.597148,4821.829806,152.126683,491,296,DDoS
0,3.950011617,6.923749349,838.9955012,14,3,Normal
0,36.68049409,243.4807888,2908.101324,101,15,Phishing
0,6.859265219,206.64043,918.6959766,14,8,Normal
0,64.0013893,105.223136,5036.172414,204,138,PortScan
0,4.030646019,550.3636722,830.4671144,22,2,Normal
0,729.6248857,4669.090459,108.1165751,521,290,DDoS
2,4.676395503,556.3450394,597.7946093,11,5,Normal
0,4.839113878,377.3725966,752.0683726,17,2,Normal
1,0.054032115,386.3469737,978.8880395,15,2,Normal
0,5.077173441,442.8597463,1011.832134,11,4,Normal
0,4.554561823,750.7412024,811.8071722,17,3,Normal
1,73.52513355,95.5564624,3311.112558,97,12,Phishing
0,4.457756805,218.4550823,804.4335032,15,1,Normal
2,20.18267186,1519.505185,259.2330698,62,16,Botnet
1,2.883963803,441.2864084,1005.471081,16,4,Normal
1,7.709890383,697.9406697,427.1088671,11,5,Normal
0,2.811396867,504.0223356,1091.888003,12,3,Normal
1,51.93805596,224.9849493,3176.483812,100,6,Phishing
1,10.53736758,434.775026,38.84472105,19,10,Normal
0,3.07308131,803.4197994,1070.245706,14,4,Normal
0,2.569580035,445.6235941,573.1645546,20,3,Normal
0,3.529799724,863.2320179,1328.05729,13,1,Normal
0,5.432560522,487.1025268,484.1830508,6,3,Normal
0,734.4137209,4207.410523,86.06416944,509,277,DDoS
0,4.026946966,832.0987622,613.4180854,21,3,Normal
0,7.723124476,478.0558931,409.1041332,9,5,Normal
0,3.780365572,580.5362643,903.2874105,24,5,Normal
0,4.378750125,102.2050062,627.9022168,12,4,Normal
1,8.716898139,713.3738512,956.1399199,16,1,Normal
0,2.914993357,469.4086087,498.3522266,19,2,Normal
0,4.583394563,169.6892537,331.1873724,18,2,Normal
0,4.828332697,426.01816,574.6313552,11,10,Normal
1,4.44451297,527.3187008,684.6637214,14,2,Normal
0,11.69358057,542.673635,940.7254683,22,1,Normal
0,27.6855567,1581.113823,171.161252,58,23,Botnet
2,20.46524617,1868.807332,86.89246259,46,27,Botnet
0,6.131951118,341.3381348,556.5774375,19,3,Normal
0,0.287714038,517.4815545,362.3759973,17,2,Normal
0,6.024389976,274.7290875,621.7365738,12,1,Normal
2,1.714862761,526.9426555,896.1298039,14,4,Normal
1,4.481954943,378.0485048,892.2368793,14,2,Normal
0,5.327665649,456.412927,677.8163961,10,1,Normal
2,59.25622815,490.58453,2177.292719,98,9,Phishing
0,251.5424262,5093.180908,33.88585973,491,290,DDoS
2,5.616736454,16.67636644,503.6503177,19,3,Normal
1,1.531763615,427.6697938,465.400342,9,3,Normal
0,4.817668173,367.9510288,1180.812348,11,4,Normal
0,557.6561533,5100.529927,51.7710221,516,312,DDoS
1,2.852839643,833.894131,613.7900381,20,2,Normal
0,,,,9,6,Normal
0,28.75784379,1737.345363,251.613059,41,24,Botnet
0,62.32334427,43.16593335,6275.173672,190,144,PortScan
0,5.031572277,311.772035,370.8062323,19,1,Normal
0,5.491772116,606.1607578,310.7741391,22,4,Normal
0,6.452008699,395.8459886,1366.878623,13,3,Normal
0,4.389943027,607.1091609,1002.7836,18,6,Normal
1,270.3716905,5920.655943,189.2436625,479,310,DDoS
2,20.37746127,1755.844083,316.4032888,52,19,Botnet
0,3.48264028,314.6287374,490.5258519,16,0,Normal
0,5.850673093,683.3070304,1042.39519,9,7,Normal
0,3.607928053,358.1259727,578.8868257,13,4,Normal
0,4.671494406,357.7176439,419.6553682,13,3,Normal
0,7.200093176,614.0634913,832.8819309,5,2,Normal
0,8.629443308,652.1422377,9.001060751,16,3,Normal
0,70.47618618,272.0718493,3551.453648,98,9,Phishing
0,4.719354818,336.2783674,789.1154999,22,3,Normal
0,3.006780851,372.0541745,940.14423,13,1,Normal
1,3.487168763,549.9082666,167.3863648,17,5,Normal
0,2.91518557,407.8121497,863.4390354,13,5,Normal
0,1.03324604,597.1689672,293.3959039,19,5,Normal
1,64.57616042,158.2764176,2789.259248,99,12,Phishing
1,96.14677026,80.37720379,4550.571337,205,172,PortScan
0,4.401096977,488.0208997,336.8139908,23,5,Normal
0,3.908643957,651.1260621,612.3661782,14,2,Normal
2,5.342100092,583.0103488,15.34586441,5,1,Normal
0,5.449011291,453.4528413,265.5177247,13,1,Normal
0,588.7001202,5880.090206,187.6609101,504,296,DDoS
1,73.15087515,297.6533767,3665.216626,107,9,Phishing
0,5.739035194,484.5858576,720.2635576,16,5,Normal
0,4.591865913,384.0306682,403.8408651,13,6,Normal
0,109.3631248,90.18619019,4944.12446,179,149,PortScan
1,3.564135937,348.3374146,448.6396808,16,2,Normal
1,4.477357573,475.0028333,824.3607617,15,5,Normal
0,122.2012597,174.3670003,4031.250274,217,160,PortScan
1,8.477346863,475.8841544,754.4625421,16,2,Normal
2,7.431793808,391.2197154,720.4487062,16,3,Normal
1,6.225359902,507.249258,544.8928633,17,0,Normal
1,7.76674059,495.611942,998.7009349,18,2,Normal
0,37.45530973,1216.83297,112.5948464,47,16,Botnet
1,7.722173072,676.1203498,122.0760685,15,6,Normal
1,8.546938791,364.5612615,448.2569078,19,2,Normal
0,0.656286202,588.7467038,782.4751416,13,6,Normal
0,44.45865694,1272.373904,150.2173545,50,23,Botnet
1,5.964862723,456.2872724,146.1446337,17,2,Normal
0,1.900717699,431.7197475,1010.277085,15,2,Normal
0,7.049834318,537.4453603,681.6752185,12,5,Normal
0,809.9262365,1425.86408,80.5562942,508,296,DDoS
0,160.3891288,219.4397805,6199.59644,215,164,PortScan
0,6.250050056,475.0144024,47.69418705,20,6,Normal
0,30.74050678,1127.126468,93.28345187,48,19,Botnet
0,5.457795957,543.9442303,446.6945825,20,6,Normal
0,3.172323492,601.7679331,674.0129534,12,1,Normal
0,947.51726,4914.200874,49.35286791,464,323,DDoS
0,0.107303043,564.7952827,246.7073979,9,4,Normal
0,5.176268121,707.6238581,117.7805568,11,3,Normal
0,650.3245737,4791.855966,47.69653384,509,311,DDoS
0,7.893567642,931.4809939,1125.30717,14,3,Normal
1,4.673316115,502.5651276,681.4920469,7,3,Normal
1,6.999873144,297.6545747,330.0404998,18,4,Normal
0,4.546323701,803.0660205,230.4801612,14,1,Normal
1,,,,27,4,Normal
0,136.2456398,65.35673316,5290.785995,189,135,PortScan
2,5.346172352,145.9684767,313.4632734,22,3,Normal
0,128.214079,109.4151183,4218.806909,184,174,PortScan
2,5.458222356,643.5332852,813.8539392,22,2,Normal
2,5.053562131,773.89106,754.4054916,18,5,Normal
0,123.5477163,175.911761,6146.470606,192,154,PortScan
1,155.4015387,5.985623572,4839.433244,194,147,PortScan
0,28.79264499,198.5537193,3108.514449,103,16,Phishing
0,713.9800984,5046.609312,129.3018053,492,267,DDoS
0,3.614787634,491.7548268,811.7266203,11,2,Normal
1,7.16119962,421.5053227,386.3575935,13,3,Normal
0,8.702154254,385.4219152,344.6095438,8,4,Normal
1,4.807849418,579.925009,884.3248871,12,3,Normal
1,680.0601038,4873.555533,155.9073264,499,317,DDoS
1,4.90718028,746.7706496,538.2521946,15,4,Normal
1,75.80782823,143.7475972,2923.814272,111,13,Phishing
0,2.974123647,552.1954537,582.0554307,12,1,Normal
1,6.557096378,863.5903355,316.456418,19,7,Normal
1,455.2413725,4568.610702,105.7435553,486,279,DDoS
0,9.565628733,393.8775891,869.0725861,20,3,Normal
0,4.635120047,363.5377105,572.6713892,13,3,Normal
0,5.689001894,157.9210262,859.449875,15,3,Normal
0,432.5369056,5805.183382,146.0885155,506,310,DDoS
1,465.065613,6678.307635,122.4373395,511,318,DDoS
0,171.1917094,127.5178294,3984.164586,207,145,PortScan
0,118.468411,213.7861793,6603.613309,194,135,PortScan
0,4.268104695,404.896485,680.3273995,16,2,Normal
1,1.935737231,463.1630136,865.6374652,12,5,Normal
0,350.0018827,5495.797399,157.3145353,483,297,DDoS
1,1.680480886,726.3637975,829.2692242,20,1,Normal
0,1068.081967,4766.10614,20.18100875,509,305,DDoS
0,6.057741034,173.7870916,413.2242827,15,6,Normal
0,4.499567448,545.4949548,466.3676533,9,6,Normal
1,96.78088216,4.987363064,6526.668059,204,175,PortScan
0,6.13783763,308.5152352,221.2675282,14,3,Normal
0,8.40893953,551.6571893,340.9392364,15,2,Normal
0,39.10601042,1692.383789,419.2827841,42,10,Botnet
1,4.431293666,1040.483189,427.4031583,13,3,Normal
2,6.033695025,414.4614774,769.9641563,14,2,Normal
0,2.60531351,806.0357871,526.8586808,13,1,Normal
0,3.136651442,398.753524,741.4566175,18,1,Normal
1,2.897775513,583.2163066,367.397099,14,3,Normal
0,102.0118842,203.7552645,3081.389509,87,13,Phishing
0,9.0136632,372.2936969,520.2372241,12,1,Normal
0,2.757101997,395.2253358,808.6816287,12,1,Normal
0,5.279202214,367.5332776,620.7231275,16,2,Normal
0,6.435916773,621.5096092,235.1315036,10,3,Normal
1,15.6289573,1239.569507,220.2119845,49,20,Botnet
0,5.050757105,369.9167717,313.8710502,8,3,Normal
0,3.063562748,442.9275565,509.3269032,9,3,Normal
1,48.32794795,393.5739052,3156.578425,96,16,Phishing
2,66.80065736,163.8601499,3138.895683,90,10,Phishing
0,112.9417901,51.06830596,6639.82199,217,155,PortScan
0,4.948935821,385.2907143,577.1152841,13,4,Normal
0,5.097281384,436.1930334,505.0360474,21,3,Normal
0,46.78772165,1143.877926,152.7699585,49,19,Botnet
0,111.1824507,89.24817612,3634.845237,180,137,PortScan
1,21.31767688,1241.16596,151.7864324,46,26,Botnet
0,4.592452521,196.1338927,636.5973786,13,2,Normal
0,5.204496149,697.3422023,803.7858234,11,2,Normal
1,1.401574182,649.8201165,136.5954253,15,1,Normal
0,5.157262568,502.0344588,420.6714822,20,2,Normal
0,1.418603285,431.4807274,1255.232147,23,5,Normal
0,,,,55,23,Botnet
2,6.405005003,332.0097261,858.2163982,14,3,Normal
0,8.856567742,242.5646181,551.4113126,17,0,Normal
0,,,,16,1,Normal
0,7.621508377,369.6070502,620.2050708,11,3,Normal
1,6.953389262,296.2652347,588.7241735,18,3,Normal
1,92.45324074,150.2852926,6726.714717,218,139,PortScan
2,23.89265412,1964.328521,279.149688,42,19,Botnet
0,606.425628,5228.607335,175.0192325,459,279,DDoS
0,97.63882382,28.79728251,4729.234353,198,164,PortScan
2,27.72953561,2057.408387,291.7922966,57,23,Botnet
0,92.03970598,297.2198245,2135.376597,96,9,Phishing
0,7.843906835,310.9364274,570.3274094,14,2,Normal
0,116.5063935,7.636214763,6080.429443,193,151,PortScan
0,7.365048195,620.3461608,791.8598347,11,5,Normal
2,3.787313972,561.7021194,1077.179386,17,1,Normal
